udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,type_encoded,temp_diff,power
277,M15136,M,298.0,307.9,1750.0,26.6,67,0,0,0,0,0,0,1,9.9,46550.0
278,H29691,H,298.0,308.0,1479.0,50.7,70,0,0,0,0,0,0,2,10.0,74985.3
279,M15138,M,298.0,308.0,1620.0,29.4,75,0,0,0,0,0,0,1,10.0,47628.0
280,L47459,L,298.0,308.1,1819.0,23.4,78,0,0,0,0,0,0,0,10.1,42564.6
281,M15140,M,298.1,308.1,1456.0,43.7,80,0,0,0,0,0,0,1,10.0,63627.2
282,L47461,L,298.1,308.0,1626.0,36.5,83,0,0,0,0,0,0,0,9.9,59349.0
283,M15142,M,298.1,308.1,1390.0,49.8,85,0,0,0,0,0,0,1,10.0,69222.0
284,L47463,L,298.2,308.2,1469.0,43.0,88,0,0,0,0,0,0,0,10.0,63167.0
285,L47464,L,298.2,308.3,2051.0,19.2,90,0,0,0,0,0,0,0,10.1,39379.2
286,L47465,L,298.2,308.3,1568.0,36.0,92,0,0,0,0,0,0,0,10.1,56448.0
287,L47466,L,298.2,308.3,1589.0,33.2,94,0,0,0,0,0,0,0,10.1,52754.8
288,L47467,L,298.2,308.3,1805.0,31.6,96,0,0,0,0,0,0,0,10.1,57038.0
289,H29702,H,298.2,308.4,1385.0,42.2,98,0,0,0,0,0,0,2,10.2,58447.0
290,L47469,L,298.1,308.4,1436.0,46.7,103,0,0,0,0,0,0,0,10.3,67061.2
291,L47470,L,298.1,308.4,1438.0,45.6,105,0,0,0,0,0,0,0,10.3,65572.8
292,L47471,L,298.0,308.3,1473.0,42.6,107,0,0,0,0,0,0,0,10.3,62749.8
293,L47472,L,298.1,308.4,1335.0,40.2,109,0,0,0,0,0,0,0,10.3,53667.0
294,H29707,H,298.1,308.5,1392.0,44.8,111,0,0,0,0,0,0,2,10.4,62361.6
295,M15154,M,298.1,308.5,1372.0,51.1,116,0,0,0,0,0,0,1,10.4,70109.2
296,M15155,M,298.1,308.6,1716.0,30.7,119,0,0,0,0,0,0,1,10.5,52681.2
297,L47476,L,298.0,308.5,1395.0,46.2,122,0,0,0,0,0,0,0,10.5,64449.0
298,L47477,L,298.0,308.5,1713.0,25.3,124,0,0,0,0,0,0,0,10.5,43338.9
299,H29712,H,297.9,308.5,2076.62838774028,18.7,126,0,0,0,0,0,0,2,10.6,38832.951
300,M15159,M,297.8,308.3,1567.0,35.6,131,0,0,0,0,0,0,1,10.5,55785.2
301,L47480,L,297.8,308.4,1622.0,38.3,134,0,0,0,0,0,0,0,10.6,62122.6
302,L47481,L,297.7,308.4,1740.0,27.1,136,0,0,0,0,0,0,0,10.7,47154.0
303,H29716,H,297.8,308.4,1512.0,35.1,138,0,0,0,0,0,0,2,10.6,53071.2
304,M15163,M,297.8,308.4,1479.0,43.5,143,0,0,0,0,0,0,1,10.6,64336.5
305,L47484,L,297.8,308.4,1737.0,27.5,146,0,0,0,0,0,0,0,10.6,47767.5
306,L47485,L,297.8,308.4,2076.62838774028,19.2,148,0,0,0,0,0,0,0,10.6,39871.265
307,L47486,L,297.8,308.4,1374.0,47.1,150,0,0,0,0,0,0,0,10.6,64715.4
308,M15167,M,297.8,308.4,1579.0,36.6,152,0,0,0,0,0,0,1,10.6,57791.4
309,L47488,L,297.9,308.5,1305.0,47.2,155,0,0,0,0,0,0,0,10.6,61596.0
310,M15169,M,297.9,308.5,1449.0,40.8,157,0,0,0,0,0,0,1,10.6,59119.2
311,H29724,H,298.0,308.6,1526.0,41.8,160,0,0,0,0,0,0,2,10.6,63786.8
312,M15171,M,298.0,308.6,1453.0,44.1,165,0,0,0,0,0,0,1,10.6,64077.3
313,L47492,L,297.9,308.6,1468.0,36.0,168,0,0,0,0,0,0,0,10.7,52848.0
314,L47493,L,298.0,308.6,1313.0,50.8,170,0,0,0,0,0,0,0,10.6,66700.4
315,M15174,M,297.9,308.5,1300.0,53.0,172,0,0,0,0,0,0,1,10.6,68900.0
316,L47495,L,297.9,308.4,1646.0,40.6,175,0,0,0,0,0,0,0,10.5,66827.6
317,L47496,L,297.8,308.4,1714.0,33.2,177,0,0,0,0,0,0,0,10.6,56904.8
318,L47497,L,297.8,308.4,1685.0,28.4,179,0,0,0,0,0,0,0,10.6,47854.0
319,L47498,L,297.8,308.4,1512.0,39.9,181,0,0,0,0,0,0,0,10.6,60328.8
320,L47499,L,297.8,308.4,1612.0,32.1,183,0,0,0,0,0,0,0,10.6,51745.2
321,H29734,H,297.8,308.4,1550.0,38.2,185,0,0,0,0,0,0,2,10.6,59210.0
322,L47501,L,297.8,308.4,1518.0,32.5,190,0,0,0,0,0,0,0,10.6,49335.0
323,L47502,L,297.8,308.5,1448.0,40.0,192,0,0,0,0,0,0,0,10.7,57920.0
324,L47503,L,297.8,308.5,1561.0,46.3,194,0,0,0,0,0,0,0,10.7,72274.3
325,M15184,M,297.8,308.5,1488.0,41.9,196,0,0,0,0,0,0,1,10.7,62347.2
326,L47505,L,297.8,308.5,1699.0,27.8,199,0,0,0,0,0,0,0,10.7,47232.2
327,L47506,L,297.7,308.5,1501.0,41.4,201,0,0,0,0,0,0,0,10.8,62141.4
328,L47507,L,297.7,308.5,1373.0,56.7,203,1,0,0,0,1,0,0,10.8,77849.1
329,H29742,H,297.6,308.4,1703.0,31.4,205,0,0,0,0,0,0,2,10.8,53474.2
330,H29743,H,297.7,308.5,1720.0,29.9,210,0,0,0,0,0,0,2,10.8,51428.0
331,M15190,M,297.6,308.4,1398.0,41.9,215,0,0,0,0,0,0,1,10.8,58576.2
332,M15191,M,297.6,308.4,1391.0,51.9,218,0,0,0,0,0,0,1,10.8,72192.9
333,M15192,M,297.6,308.3,1538.0,40.2,0,0,0,0,0,0,0,1,10.7,61827.6
334,L47513,L,297.5,308.2,1647.0,31.3,3,0,0,0,0,0,0,0,10.7,51551.1
335,M15194,M,297.5,308.1,1469.0,44.8,5,0,0,0,0,0,0,1,10.6,65811.2
336,L47515,L,297.4,308.1,1749.0,25.9,8,0,0,0,0,0,0,0,10.7,45299.1
337,M15196,M,297.6,308.2,1995.0,20.5,10,0,0,0,0,0,0,1,10.6,40897.5
338,L47517,L,297.6,308.3,1742.0,27.7,13,0,0,0,0,0,0,0,10.7,48253.4
339,L47518,L,297.5,308.2,1563.0,38.2,15,0,0,0,0,0,0,0,10.7,59706.6
340,M15199,M,297.5,308.2,1713.0,32.2,17,0,0,0,0,0,0,1,10.7,55158.6
341,L47520,L,297.4,308.1,1474.0,39.4,20,0,0,0,0,0,0,0,10.7,58075.6
342,M15201,M,297.4,308.2,1530.0,32.6,22,0,0,0,0,0,0,1,10.8,49878.0
343,L47522,L,297.4,308.2,1471.0,46.5,25,0,0,0,0,0,0,0,10.8,68401.5
344,L47523,L,297.5,308.3,1388.0,48.6,27,0,0,0,0,0,0,0,10.8,67456.8
345,M15204,M,297.5,308.2,2076.62838774028,13.8,29,0,0,0,0,0,0,1,10.7,28657.472
346,L47525,L,297.5,308.3,1585.0,32.9,32,0,0,0,0,0,0,0,10.8,52146.5
347,M15206,M,297.5,308.3,1459.0,45.2,34,0,0,0,0,0,0,1,10.8,65946.8
348,L47527,L,297.5,308.3,1544.0,40.8,37,0,0,0,0,0,0,0,10.8,62995.2
349,L47528,L,297.6,308.3,1617.0,31.7,39,0,0,0,0,0,0,0,10.7,51258.9
350,L47529,L,297.6,308.3,1595.0,34.3,41,0,0,0,0,0,0,0,10.7,54708.5
351,H29764,H,297.6,308.3,1400.0,44.3,43,0,0,0,0,0,0,2,10.7,62020.0
352,M15211,M,297.6,308.4,1611.0,31.0,48,0,0,0,0,0,0,1,10.8,49941.0
353,M15212,M,297.6,308.4,1507.0,46.0,51,0,0,0,0,0,0,1,10.8,69322.0
354,H29767,H,297.5,308.3,1674.0,30.0,54,0,0,0,0,0,0,2,10.8,50220.0
355,L47534,L,297.6,308.3,1658.0,34.3,59,0,0,0,0,0,0,0,10.7,56869.4
356,L47535,L,297.6,308.3,1623.0,36.9,61,0,0,0,0,0,0,0,10.7,59888.7
357,M15216,M,297.6,308.4,1398.0,48.9,63,0,0,0,0,0,0,1,10.8,68362.2
358,L47537,L,297.6,308.4,1517.0,34.2,66,0,0,0,0,0,0,0,10.8,51881.4
359,M15218,M,297.6,308.3,1467.0,36.7,68,0,0,0,0,0,0,1,10.7,53838.9
360,M15219,M,297.6,308.3,1567.0,34.6,71,0,0,0,0,0,0,1,10.7,54218.2
361,M15220,M,297.5,308.3,1521.0,38.2,74,0,0,0,0,0,0,1,10.8,58102.2
362,L47541,L,297.5,308.3,1596.0,36.8,77,0,0,0,0,0,0,0,10.8,58732.8
363,H29776,H,297.6,308.3,1640.0,30.9,79,0,0,0,0,0,0,2,10.7,50676.0
364,L47543,L,297.6,308.3,1438.0,47.8,84,0,0,0,0,0,0,0,10.7,68736.4
365,L47544,L,297.6,308.4,1407.0,55.2,86,0,0,0,0,0,0,0,10.8,77666.4
366,L47545,L,297.6,308.4,1353.0,57.5,88,0,0,0,0,0,0,0,10.8,77797.5
367,M15226,M,297.6,308.5,1552.0,40.9,90,0,0,0,0,0,0,1,10.9,63476.8
368,M15227,M,297.6,308.4,1569.0,38.3,93,0,0,0,0,0,0,1,10.8,60092.7
369,L47548,L,297.5,308.4,1489.0,39.5,96,0,0,0,0,0,0,0,10.9,58815.5
370,H29783,H,297.5,308.4,1587.0,36.1,98,0,0,0,0,0,0,2,10.9,57290.7
371,M15230,M,297.5,308.3,1622.0,37.2,103,0,0,0,0,0,0,1,10.8,60338.4
372,L47551,L,297.5,308.4,1604.0,38.1,106,0,0,0,0,0,0,0,10.9,61112.4
373,M15232,M,297.4,308.3,1405.0,51.7,108,0,0,0,0,0,0,1,10.9,72638.5
374,L47553,L,297.4,308.3,1412.0,42.0,111,0,0,0,0,0,0,0,10.9,59304.0
375,L47554,L,297.4,308.3,1431.0,43.0,113,0,0,0,0,0,0,0,10.9,61533.0
376,L47555,L,297.4,308.2,1533.0,37.4,115,0,0,0,0,0,0,0,10.8,57334.2
377,M15236,M,297.4,308.2,1401.0,51.9,117,0,0,0,0,0,0,1,10.8,72711.9
378,M15237,M,297.4,308.2,1424.0,53.9,120,0,0,0,0,0,0,1,10.8,76753.6
379,L47558,L,297.3,308.2,1754.0,29.4,123,0,0,0,0,0,0,0,10.9,51567.6
380,L47559,L,297.3,308.2,1754.0,26.8,125,0,0,0,0,0,0,0,10.9,47007.2
381,L47560,L,297.5,308.3,2076.62838774028,12.8,127,1,0,0,1,0,0,0,10.8,26580.843
382,L47561,L,297.5,308.5,1546.0,40.4,129,0,0,0,0,0,0,0,11.0,62458.4
383,L47562,L,297.5,308.5,1335.0,48.0,131,0,0,0,0,0,0,0,11.0,64080.0
384,M15243,M,297.5,308.6,1842.0,27.0,133,0,0,0,0,0,0,1,11.1,49734.0
385,L47564,L,297.5,308.5,1712.0,26.8,136,0,0,0,0,0,0,0,11.0,45881.6
386,M15245,M,297.6,308.6,1414.0,45.4,138,0,0,0,0,0,0,1,11.0,64195.6
387,L47566,L,297.6,308.7,1319.0,50.9,141,0,0,0,0,0,0,0,11.1,67137.1
388,L47567,L,297.7,308.7,1249.0,60.4,143,0,0,0,0,0,0,0,11.0,75439.6
389,L47568,L,297.6,308.7,1455.0,48.2,145,0,0,0,0,0,0,0,11.1,70131.0
390,M15249,M,297.6,308.7,1408.0,54.8,147,0,0,0,0,0,0,1,11.1,77158.4
391,L47570,L,297.6,308.7,1460.0,46.7,150,0,0,0,0,0,0,0,11.1,68182.0
392,L47571,L,297.6,308.6,1491.0,38.1,152,0,0,0,0,0,0,0,11.0,56807.1
393,M15252,M,297.6,308.5,1490.0,43.4,154,0,0,0,0,0,0,1,10.9,64666.0
394,M15253,M,297.5,308.4,1350.0,52.2,157,0,0,0,0,0,0,1,10.9,70470.0
395,L47574,L,297.5,308.4,1528.0,39.9,160,0,0,0,0,0,0,0,10.9,60967.2
396,L47575,L,297.4,308.3,1571.0,37.7,162,0,0,0,0,0,0,0,10.9,59226.7
397,L47576,L,297.4,308.3,1490.0,42.6,164,0,0,0,0,0,0,0,10.9,63474.0
398,M15257,M,297.4,308.3,1774.0,28.9,166,0,0,0,0,0,0,1,10.9,51268.6
399,H29812,H,297.4,308.3,1502.0,43.6,169,0,0,0,0,0,0,2,10.9,65487.2
400,L47579,L,297.4,308.4,1392.0,49.7,174,0,0,0,0,0,0,0,11.0,69182.4
401,L47580,L,297.4,308.5,2076.62838774028,16.9,176,0,0,0,0,0,0,0,11.1,35095.02
402,L47581,L,297.5,308.5,1722.0,30.4,178,0,0,0,0,0,0,0,11.0,52348.8
403,L47582,L,297.4,308.6,1678.0,32.3,180,0,0,0,0,0,0,0,11.2,54199.4
404,L47583,L,297.3,308.6,1273.0,59.8,182,0,0,0,0,0,0,0,11.3,76125.4
405,L47584,L,297.3,308.6,1297.0,45.9,184,0,0,0,0,0,0,0,11.3,59532.3
406,L47585,L,297.3,308.5,1350.0,57.6,186,0,0,0,0,0,0,0,11.2,77760.0
407,L47586,L,297.4,308.6,1439.0,51.9,188,0,0,0,0,0,0,0,11.2,74684.1
408,M15267,M,297.4,308.5,1600.0,42.1,190,0,0,0,0,0,0,1,11.1,67360.0
409,M15268,M,297.4,308.6,1434.0,44.4,193,0,0,0,0,0,0,1,11.2,63669.6
410,L47589,L,297.4,308.6,1459.0,41.3,196,0,0,0,0,0,0,0,11.2,60256.7
411,M15270,M,297.5,308.6,1472.0,44.9,198,0,0,0,0,0,0,1,11.1,66092.8
412,L47591,L,297.5,308.7,1429.0,44.3,201,0,0,0,0,0,0,0,11.2,63304.7
413,L47592,L,297.5,308.6,1388.0,48.2,203,0,0,0,0,0,0,0,11.1,66901.6
414,L47593,L,297.4,308.4,1573.0,34.5,205,0,0,0,0,0,0,0,11.0,54268.5
415,L47594,L,297.4,308.4,1588.0,32.5,207,0,0,0,0,0,0,0,11.0,51610.0
416,L47595,L,297.5,308.4,1511.0,42.8,209,0,0,0,0,0,0,0,10.9,64670.8
417,L47596,L,297.4,308.5,1495.0,37.8,211,0,0,0,0,0,0,0,11.1,56511.0
418,L47597,L,297.4,308.4,1394.0,50.1,213,0,0,0,0,0,0,0,11.0,69839.4
419,L47598,L,297.4,308.4,2076.62838774028,17.7,0,0,0,0,0,0,0,0,11.0,36756.322
420,M15279,M,297.3,308.3,1501.0,38.2,2,0,0,0,0,0,0,1,11.0,57338.2
421,M15280,M,297.3,308.3,1301.0,39.6,5,0,0,0,0,0,0,1,11.0,51519.6
422,M15281,M,297.3,308.3,1657.0,31.1,8,0,0,0,0,0,0,1,11.0,51532.7
423,L47602,L,297.3,308.3,1333.0,55.2,11,0,0,0,0,0,0,0,11.0,73581.6
424,L47603,L,297.3,308.3,1484.0,43.9,13,0,0,0,0,0,0,0,11.0,65147.6
425,L47604,L,297.3,308.4,1430.0,45.7,15,0,0,0,0,0,0,0,11.1,65351.0
426,M15285,M,297.3,308.4,1665.0,28.9,17,0,0,0,0,0,0,1,11.1,48118.5
427,L47606,L,297.4,308.5,1501.0,44.9,20,0,0,0,0,0,0,0,11.1,67394.9
428,M15287,M,297.5,308.5,1496.0,42.2,22,0,0,0,0,0,0,1,11.0,63131.2
429,M15288,M,297.6,308.6,1595.0,36.9,25,0,0,0,0,0,0,1,11.0,58855.5
430,L47609,L,297.5,308.6,1208.0,62.3,28,0,0,0,0,0,0,0,11.1,75258.4
431,L47610,L,297.5,308.6,1596.0,37.1,30,0,0,0,0,0,0,0,11.1,59211.6
432,L47611,L,297.5,308.5,1446.0,41.9,32,0,0,0,0,0,0,0,11.0,60587.4
433,M15292,M,297.6,308.5,1466.0,39.7,34,0,0,0,0,0,0,1,10.9,58200.2
434,M15293,M,297.6,308.5,1848.0,23.7,37,0,0,0,0,0,0,1,10.9,43797.6
435,M15294,M,297.5,308.5,1484.0,44.7,40,0,0,0,0,0,0,1,11.0,66334.8
436,L47615,L,297.4,308.3,1493.0,41.2,43,0,0,0,0,0,0,0,10.9,61511.6
437,L47616,L,297.3,308.3,1504.0,36.3,45,0,0,0,0,0,0,0,11.0,54595.2
438,L47617,L,297.3,308.3,1538.0,38.5,47,0,0,0,0,0,0,0,11.0,59213.0
439,L47618,L,297.4,308.4,1341.0,52.2,49,0,0,0,0,0,0,0,11.0,70000.2
440,M15299,M,297.4,308.3,1535.0,34.6,51,0,0,0,0,0,0,1,10.9,53111.0
441,L47620,L,297.4,308.5,1389.0,39.2,54,0,0,0,0,0,0,0,11.1,54448.8
442,H29855,H,297.5,308.5,1393.0,46.6,56,0,0,0,0,0,0,2,11.0,64913.8
443,L47622,L,297.4,308.5,1399.0,61.5,61,1,0,0,1,0,0,0,11.1,86038.5
444,H29857,H,297.4,308.5,1469.0,45.1,63,0,0,0,0,0,0,2,11.1,66251.9
445,L47624,L,297.4,308.4,1582.0,37.2,68,0,0,0,0,0,0,0,11.0,58850.4
446,L47625,L,297.5,308.6,1793.0,26.7,70,0,0,0,0,0,0,0,11.1,47873.1
447,L47626,L,297.5,308.6,1452.0,39.0,72,0,0,0,0,0,0,0,11.1,56628.0
448,M15307,M,297.6,308.7,1376.0,59.9,74,0,0,0,0,0,0,1,11.1,82422.4
449,L47628,L,297.5,308.6,1552.0,44.9,77,0,0,0,0,0,0,0,11.1,69684.8
450,L47629,L,297.6,308.7,1622.0,37.9,79,0,0,0,0,0,0,0,11.1,61473.8
451,M15310,M,297.6,308.7,1419.0,41.7,81,0,0,0,0,0,0,1,11.1,59172.3
452,H29865,H,297.5,308.6,1440.0,46.1,84,0,0,0,0,0,0,2,11.1,66384.0
453,M15312,M,297.4,308.6,1643.0,31.0,89,0,0,0,0,0,0,1,11.2,50933.0
454,L47633,L,297.4,308.7,1510.0,36.2,92,0,0,0,0,0,0,0,11.3,54662.0
455,L47634,L,297.4,308.7,1468.0,46.6,94,0,0,0,0,0,0,0,11.3,68408.8
456,L47635,L,297.4,308.7,1429.0,57.4,96,0,0,0,0,0,0,0,11.3,82024.6
457,H29870,H,297.3,308.7,1478.0,47.6,98,0,0,0,0,0,0,2,11.4,70352.8
458,L47637,L,297.4,308.6,1276.0,53.6,103,0,0,0,0,0,0,0,11.2,68393.6
459,L47638,L,297.3,308.6,1486.0,42.6,105,0,0,0,0,0,0,0,11.3,63303.6
460,L47639,L,297.4,308.6,1476.0,42.3,107,0,0,0,0,0,0,0,11.2,62434.8
461,H29874,H,297.3,308.6,1431.0,42.0,109,0,0,0,0,0,0,2,11.3,60102.0
462,L47641,L,297.4,308.7,1402.0,40.2,114,0,0,0,0,0,0,0,11.3,56360.4
463,L47642,L,297.4,308.7,1433.0,43.4,116,0,0,0,0,0,0,0,11.3,62192.2
464,L47643,L,297.4,308.7,2076.62838774028,10.080108824635985,118,1,0,0,1,0,0,0,11.3,20932.64
465,L47644,L,297.3,308.6,1511.0,35.7,120,0,0,0,0,0,0,0,11.3,53942.7
466,M15325,M,297.3,308.6,1456.0,42.9,122,0,0,0,0,0,0,1,11.3,62462.4
467,L47646,L,297.2,308.5,1550.0,41.5,125,0,0,0,0,0,0,0,11.3,64325.0
468,L47647,L,297.2,308.5,2076.62838774028,16.5,127,0,0,0,0,0,0,0,11.3,34264.368
469,L47648,L,297.3,308.7,1619.0,31.6,129,0,0,0,0,0,0,0,11.4,51160.4
470,M15329,M,297.3,308.8,1586.0,32.7,131,0,0,0,0,0,0,1,11.5,51862.2
471,H29884,H,297.3,308.8,1499.0,44.2,134,0,0,0,0,0,0,2,11.5,66255.8
472,H29885,H,297.3,308.8,1419.0,42.4,139,0,0,0,0,0,0,2,11.5,60165.6
473,M15332,M,297.4,309.0,1497.0,41.8,144,0,0,0,0,0,0,1,11.6,62574.6
474,M15333,M,297.4,309.0,1520.0,37.0,147,0,0,0,0,0,0,1,11.6,56240.0
475,L47654,L,297.4,309.1,1478.0,49.8,150,0,0,0,0,0,0,0,11.7,73604.4
476,L47655,L,297.4,309.1,1380.0,41.1,152,0,0,0,0,0,0,0,11.7,56718.0
477,L47656,L,297.4,309.0,1570.0,37.9,154,0,0,0,0,0,0,0,11.6,59503.0
478,H29891,H,297.4,309.0,1468.0,41.4,156,0,0,0,0,0,0,2,11.6,60775.2
479,L47658,L,297.4,309.0,1833.0,22.6,161,0,0,0,0,0,0,0,11.6,41425.8
480,M15339,M,297.4,308.9,1323.0,57.3,163,0,0,0,0,0,0,1,11.5,75807.9
481,L47660,L,297.4,309.0,1583.0,32.0,166,0,0,0,0,0,0,0,11.6,50656.0
482,M15341,M,297.3,309.0,1556.0,39.5,168,0,0,0,0,0,0,1,11.7,61462.0
483,L47662,L,297.3,309.0,1548.0,37.4,171,0,0,0,0,0,0,0,11.7,57895.2
484,L47663,L,297.4,309.0,1324.0,56.9,173,0,0,0,0,0,0,0,11.6,75335.6
485,L47664,L,297.4,309.0,1568.0,33.7,175,0,0,0,0,0,0,0,11.6,52841.6
486,M15345,M,297.4,309.0,1685.0,30.7,177,0,0,0,0,0,0,1,11.6,51729.5
487,M15346,M,297.4,309.1,1582.0,35.9,180,0,0,0,0,0,0,1,11.7,56793.8
488,M15347,M,297.4,309.1,1463.0,35.0,183,0,0,0,0,0,0,1,11.7,51205.0
489,L47668,L,297.4,309.2,1584.0,42.8,186,0,0,0,0,0,0,0,11.8,67795.2
490,M15349,M,297.5,309.2,1347.0,55.8,188,0,0,0,0,0,0,1,11.7,75162.6
491,L47670,L,297.4,309.2,1459.0,37.9,191,0,0,0,0,0,0,0,11.8,55296.1
492,L47671,L,297.4,309.2,1420.0,45.6,193,0,0,0,0,0,0,0,11.8,64752.0
493,L47672,L,297.5,309.3,1404.0,43.5,195,0,0,0,0,0,0,0,11.8,61074.0
494,L47673,L,297.5,309.3,1470.0,38.8,197,0,0,0,0,0,0,0,11.8,57036.0
495,L47674,L,297.6,309.4,1326.0,49.8,199,0,0,0,0,0,0,0,11.8,66034.8
496,H29909,H,297.5,309.3,1459.0,49.7,201,0,0,0,0,0,0,2,11.8,72512.3
497,M15356,M,297.5,309.2,1530.0,40.0,206,0,0,0,0,0,0,1,11.7,61200.0
498,L47677,L,297.4,309.0,1505.0,39.2,209,0,0,0,0,0,0,0,11.6,58996.0
499,L47678,L,297.5,309.1,1611.0,30.2,211,0,0,0,0,0,0,0,11.6,48652.2
500,L47679,L,297.5,309.1,1515.0,35.1,213,0,0,0,0,0,0,0,11.6,53176.5
501,M15360,M,297.5,309.2,1804.0,27.4,215,0,0,0,0,0,0,1,11.7,49429.6
502,M15361,M,297.6,309.3,1464.0,46.2,218,0,0,0,0,0,0,1,11.7,67636.8
503,L47682,L,297.6,309.2,1390.0,43.3,221,0,0,0,0,0,0,0,11.6,60187.0
504,M15363,M,297.6,309.2,1442.0,48.1,0,0,0,0,0,0,0,1,11.6,69360.2
505,M15364,M,297.6,309.3,1529.0,41.9,3,0,0,0,0,0,0,1,11.7,64065.1
506,L47685,L,297.6,309.3,1610.0,35.0,6,0,0,0,0,0,0,0,11.7,56350.0
507,L47686,L,297.6,309.3,1543.0,34.3,8,0,0,0,0,0,0,0,11.7,52924.9
508,H29921,H,297.8,309.4,1445.0,48.2,10,0,0,0,0,0,0,2,11.6,69649.0
509,L47688,L,297.7,309.3,1893.0,24.6,15,0,0,0,0,0,0,0,11.6,46567.8
510,M15369,M,297.6,309.3,1415.0,41.3,17,0,0,0,0,0,0,1,11.7,58439.5
511,L47690,L,297.5,309.3,1564.0,37.5,20,0,0,0,0,0,0,0,11.8,58650.0
512,L47691,L,297.5,309.3,1479.0,39.4,22,0,0,0,0,0,0,0,11.8,58272.6
513,L47692,L,297.5,309.2,1426.0,44.8,24,0,0,0,0,0,0,0,11.7,63884.8
514,L47693,L,297.4,309.2,1428.0,38.8,26,0,0,0,0,0,0,0,11.8,55406.4
515,L47694,L,297.4,309.2,1620.0,33.2,28,0,0,0,0,0,0,0,11.8,53784.0
516,L47695,L,297.5,309.2,1715.0,28.0,30,0,0,0,0,0,0,0,11.7,48020.0
517,L47696,L,297.5,309.3,1732.0,29.9,32,0,0,0,0,0,0,0,11.8,51786.8
518,M15377,M,297.5,309.4,1391.0,58.2,34,0,0,0,0,0,0,1,11.9,80956.2
519,L47698,L,297.6,309.5,1924.0,20.6,37,0,0,0,0,0,0,0,11.9,39634.4
520,M15379,M,297.7,309.5,2027.0,19.8,39,0,0,0,0,0,0,1,11.8,40134.6
521,L47700,L,297.6,309.5,1617.0,36.2,42,0,0,0,0,0,0,0,11.9,58535.4
522,L47701,L,297.5,309.4,1497.0,35.8,44,0,0,0,0,0,0,0,11.9,53592.6
523,M15382,M,297.5,309.5,1448.0,43.7,46,0,0,0,0,0,0,1,12.0,63277.6
524,L47703,L,297.4,309.4,1401.0,45.9,49,0,0,0,0,0,0,0,12.0,64305.9
525,L47704,L,297.4,309.4,1620.0,35.4,51,0,0,0,0,0,0,0,12.0,57348.0
526,L47705,L,297.4,309.4,1466.0,45.5,53,0,0,0,0,0,0,0,12.0,66703.0
527,L47706,L,297.6,309.5,1373.0,50.6,55,0,0,0,0,0,0,0,11.9,69473.8
528,M15387,M,297.6,309.6,1592.0,35.8,57,0,0,0,0,0,0,1,12.0,56993.6
529,M15388,M,297.5,309.5,1553.0,42.4,60,0,0,0,0,0,0,1,12.0,65847.2
530,L47709,L,297.6,309.5,1569.0,36.2,63,0,0,0,0,0,0,0,11.9,56797.8
531,M15390,M,297.6,309.5,1709.0,32.2,65,0,0,0,0,0,0,1,11.9,55029.8
532,L47711,L,297.6,309.5,1549.0,34.9,68,0,0,0,0,0,0,0,11.9,54060.1
533,L47712,L,297.5,309.4,1443.0,45.4,70,0,0,0,0,0,0,0,11.9,65512.2
534,L47713,L,297.5,309.3,1675.0,29.8,72,0,0,0,0,0,0,0,11.8,49915.0
535,L47714,L,297.5,309.3,1623.0,33.4,74,0,0,0,0,0,0,0,11.8,54208.2
536,H29949,H,297.4,309.3,1365.0,52.4,76,0,0,0,0,0,0,2,11.9,71526.0
537,L47716,L,297.4,309.3,1759.0,24.8,81,0,0,0,0,0,0,0,11.9,43623.2
538,H29951,H,297.4,309.3,1516.0,43.0,83,0,0,0,0,0,0,2,11.9,65188.0
539,M15398,M,297.4,309.3,1499.0,36.8,88,0,0,0,0,0,0,1,11.9,55163.2
540,M15399,M,297.4,309.3,1775.0,25.8,91,0,0,0,0,0,0,1,11.9,45795.0
541,L47720,L,297.4,309.4,1473.0,45.5,94,0,0,0,0,0,0,0,12.0,67021.5
542,L47721,L,297.4,309.4,1296.0,52.3,96,0,0,0,0,0,0,0,12.0,67780.8
543,L47722,L,297.5,309.4,1803.0,24.7,98,0,0,0,0,0,0,0,11.9,44534.1
544,H29957,H,297.5,309.3,1563.0,36.1,100,0,0,0,0,0,0,2,11.8,56424.3
545,M15404,M,297.5,309.4,1831.0,26.6,105,0,0,0,0,0,0,1,11.9,48704.6
546,L47725,L,297.6,309.4,1958.0,22.1,108,0,0,0,0,0,0,0,11.8,43271.8
547,L47726,L,297.5,309.4,1809.0,24.3,110,0,0,0,0,0,0,0,11.9,43958.7
548,M15407,M,297.5,309.4,1482.0,39.3,112,0,0,0,0,0,0,1,11.9,58242.6
549,L47728,L,297.4,309.3,1332.0,53.2,115,0,0,0,0,0,0,0,11.9,70862.4
550,L47729,L,297.4,309.2,1437.0,40.4,117,0,0,0,0,0,0,0,11.8,58054.8
551,L47730,L,297.4,309.2,1698.0,29.4,119,0,0,0,0,0,0,0,11.8,49921.2
552,L47731,L,297.4,309.2,1274.0,54.3,121,0,0,0,0,0,0,0,11.8,69178.2
553,M15412,M,297.4,309.3,1622.0,35.0,123,0,0,0,0,0,0,1,11.9,56770.0
